system:index,date,rainfall_mm,.geo
20211123,2021-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124,2021-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125,2021-11-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126,2021-11-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127,2021-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128,2021-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129,2021-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130,2021-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201,2021-12-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202,2021-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203,2021-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204,2021-12-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205,2021-12-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206,2021-12-06,3.89148211479187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207,2021-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208,2021-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209,2021-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210,2021-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211,2021-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211212,2021-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211213,2021-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211214,2021-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211215,2021-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211216,2021-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211217,2021-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211218,2021-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211219,2021-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211220,2021-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211221,2021-12-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211222,2021-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211223,2021-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211224,2021-12-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211225,2021-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211226,2021-12-26,5.20695161819458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211227,2021-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211228,2021-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211229,2021-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211230,2021-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211231,2021-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220101,2022-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220102,2022-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220103,2022-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220104,2022-01-04,15.578336715698242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220105,2022-01-05,15.578336715698242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220106,2022-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220107,2022-01-07,21.64122772216797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220108,2022-01-08,21.64122772216797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220109,2022-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220110,2022-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220111,2022-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220112,2022-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220113,2022-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220114,2022-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220115,2022-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220116,2022-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220117,2022-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220118,2022-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220119,2022-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220120,2022-01-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220121,2022-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220122,2022-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220123,2022-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220124,2022-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220125,2022-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220126,2022-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220127,2022-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220128,2022-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220129,2022-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220130,2022-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220131,2022-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220201,2022-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220202,2022-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220203,2022-02-03,5.118064880371094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220204,2022-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220205,2022-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220206,2022-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220207,2022-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220208,2022-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220209,2022-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220210,2022-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220211,2022-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220212,2022-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220213,2022-02-13,5.865425109863281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220214,2022-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220215,2022-02-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220216,2022-02-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220217,2022-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220218,2022-02-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220219,2022-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220220,2022-02-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220221,2022-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220222,2022-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220223,2022-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220224,2022-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220225,2022-02-25,6.661505699157715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220226,2022-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220227,2022-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220228,2022-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220301,2022-03-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220302,2022-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220303,2022-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304,2022-03-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305,2022-03-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306,2022-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307,2022-03-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308,2022-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309,2022-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310,2022-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311,2022-03-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312,2022-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313,2022-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314,2022-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315,2022-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316,2022-03-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317,2022-03-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318,2022-03-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319,2022-03-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320,2022-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321,2022-03-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322,2022-03-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323,2022-03-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220324,2022-03-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220325,2022-03-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220326,2022-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220327,2022-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220328,2022-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220329,2022-03-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220330,2022-03-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220331,2022-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220401,2022-04-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220402,2022-04-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220403,2022-04-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220404,2022-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220405,2022-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220406,2022-04-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220407,2022-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220408,2022-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220409,2022-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220410,2022-04-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220411,2022-04-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220412,2022-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220413,2022-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220414,2022-04-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220415,2022-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220416,2022-04-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220417,2022-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220418,2022-04-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220419,2022-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220420,2022-04-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220421,2022-04-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220422,2022-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220423,2022-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220424,2022-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220425,2022-04-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220426,2022-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220427,2022-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220428,2022-04-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220429,2022-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220430,2022-04-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220501,2022-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220502,2022-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220503,2022-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220504,2022-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220505,2022-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220506,2022-05-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220507,2022-05-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220508,2022-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220509,2022-05-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220510,2022-05-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220511,2022-05-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220512,2022-05-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220513,2022-05-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220514,2022-05-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220515,2022-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220516,2022-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220517,2022-05-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220518,2022-05-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220519,2022-05-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220520,2022-05-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220521,2022-05-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220522,2022-05-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220523,2022-05-23,22.915483474731445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220524,2022-05-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220525,2022-05-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220526,2022-05-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220527,2022-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220528,2022-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220529,2022-05-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220530,2022-05-30,11.007477760314941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220531,2022-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220601,2022-06-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220602,2022-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220603,2022-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220604,2022-06-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220605,2022-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220606,2022-06-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220607,2022-06-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220608,2022-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220609,2022-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220610,2022-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220611,2022-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220612,2022-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220613,2022-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220614,2022-06-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220615,2022-06-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220616,2022-06-16,0.7339089512825012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220617,2022-06-17,0.7987205386161804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220618,2022-06-18,23.836896896362305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220619,2022-06-19,5.342696666717529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220620,2022-06-20,2.4900639057159424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220621,2022-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220622,2022-06-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220623,2022-06-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220624,2022-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220625,2022-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220626,2022-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220627,2022-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220628,2022-06-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220629,2022-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220630,2022-06-30,30.287208557128906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220701,2022-07-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220702,2022-07-02,14.324914932250977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220703,2022-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220704,2022-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220705,2022-07-05,14.324914932250977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220706,2022-07-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220707,2022-07-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220708,2022-07-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220709,2022-07-09,20.210195541381836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220710,2022-07-10,6.736732006072998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220711,2022-07-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220712,2022-07-12,6.681582927703857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220713,2022-07-13,13.363165855407715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220714,2022-07-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220715,2022-07-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220716,2022-07-16,13.34219741821289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220717,2022-07-17,11.674422264099121,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220718,2022-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220719,2022-07-19,5.8372111320495605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220720,2022-07-20,17.511632919311523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220721,2022-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220722,2022-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220723,2022-07-23,29.265710830688477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220724,2022-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220725,2022-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220726,2022-07-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220727,2022-07-27,18.884037017822266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220728,2022-07-28,18.884037017822266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220729,2022-07-29,18.884037017822266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220730,2022-07-30,18.884037017822266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220731,2022-07-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220801,2022-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220802,2022-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220803,2022-08-03,20.295970916748047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220804,2022-08-04,20.295970916748047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220805,2022-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220806,2022-08-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220807,2022-08-07,27.634889602661133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220808,2022-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809,2022-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810,2022-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811,2022-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812,2022-08-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813,2022-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814,2022-08-14,16.137893676757812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815,2022-08-15,16.137893676757812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816,2022-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817,2022-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818,2022-08-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819,2022-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220820,2022-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220821,2022-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220822,2022-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823,2022-08-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220824,2022-08-24,8.008251190185547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220825,2022-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826,2022-08-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220827,2022-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828,2022-08-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220829,2022-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220830,2022-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831,2022-08-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220901,2022-09-01,39.11320495605469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220902,2022-09-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220903,2022-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220904,2022-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905,2022-09-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220906,2022-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220907,2022-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908,2022-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220909,2022-09-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220910,2022-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220911,2022-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220912,2022-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913,2022-09-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220914,2022-09-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220915,2022-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220916,2022-09-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220917,2022-09-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220918,2022-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220919,2022-09-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220920,2022-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220921,2022-09-21,33.00557327270508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220922,2022-09-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220923,2022-09-23,66.01114654541016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220924,2022-09-24,66.01114654541016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220925,2022-09-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220926,2022-09-26,14.609295845031738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220927,2022-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220928,2022-09-28,1.2622534036636353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220929,2022-09-29,1.0551491975784302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930,2022-09-30,2.2768182680010796E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221001,2022-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221002,2022-10-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221003,2022-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221004,2022-10-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221005,2022-10-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221006,2022-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221007,2022-10-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221008,2022-10-08,53.64532470703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221009,2022-10-09,26.822662353515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010,2022-10-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221011,2022-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221012,2022-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221013,2022-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221014,2022-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221015,2022-10-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221016,2022-10-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
